date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2015-06-13,PEP,USD,0000077476,2015-07-09,2015-07-09 16:16:58,2015,Q2,15923000000,7251000000,8672000000,0.5446209885,0,5704000000,133000000,5837000000,-65000000,5772000000,13023000000,14000000,217000000,579000000,3479000000,0.2184889782,2900000000,0.1821264837,-203000000,2697000000,0.1693776298,703000000,1980000000,0.1243484268,1.34,1.33,1476000000,1491000000,https://www.sec.gov/Archives/edgar/data/77476/000007747615000036/0000077476-15-000036-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747615000036/pepsicoq2-10xq6132015.htm
2015-03-21,PEP,USD,0000077476,2015-04-23,2015-04-23 16:25:27,2015,Q1,12217000000,5503000000,6714000000,0.5495620856,0,4873000000,89000000,4962000000,-45000000,4917000000,10420000000,15000000,211000000,501000000,2298000000,0.1880985512,1797000000,0.1470901203,-196000000,1601000000,0.1310469019,370000000,1221000000,0.0999427028,0.83,0.81,1479000000,1503000000,https://www.sec.gov/Archives/edgar/data/77476/000007747615000021/0000077476-15-000021-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747615000021/pepsicoq1-10xq3212015.htm
2014-12-27,PEP,USD,0000077476,2015-02-12,2015-02-12 17:01:46,2014,Q4,19948000000,9718000000,10230000000,0.5128333668,0,8012000000,514000000,8526000000,-327000000,8199000000,17917000000,34000000,284000000,850000000,2881000000,0.1444255063,2031000000,0.1018147183,-250000000,1781000000,0.0892821335,455000000,1311000000,0.0657208743,0.88,0.87,1488000000,1514000000,https://www.sec.gov/Archives/edgar/data/77476/000007747615000012/0000077476-15-000012-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747615000012/pepsico201410-k.htm
2014-09-06,PEP,USD,0000077476,2014-10-09,2014-10-09 16:19:24,2014,Q3,17218000000,7995000000,9223000000,0.5356603554,0,6284000000,70000000,6354000000,22000000,6376000000,14371000000,23000000,215000000,645000000,3492000000,0.2028110117,2847000000,0.1653502149,-192000000,2655000000,0.154199094,637000000,2008000000,0.1166221396,1.33,1.32,1507000000,1525000000,https://www.sec.gov/Archives/edgar/data/77476/000007747614000057/0000077476-14-000057-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747614000057/pepsicoq3-10xq962014.htm
2014-06-14,PEP,USD,0000077476,2014-07-23,2014-07-23 16:25:57,2014,Q2,16894000000,7778000000,9116000000,0.5395998579,0,6090000000,108000000,6198000000,22000000,6220000000,13998000000,18000000,209000000,639000000,3535000000,0.2092458861,2896000000,0.1714218066,-191000000,2705000000,0.1601160175,718000000,1978000000,0.117082988,1.3,1.29,1515000000,1532000000,https://www.sec.gov/Archives/edgar/data/77476/000007747614000044/0000077476-14-000044-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747614000044/pepsicoq2-10xq6142014.htm
2014-03-22,PEP,USD,0000077476,2014-04-17,2014-04-17 16:16:17,2014,Q1,12623000000,5747000000,6876000000,0.5447199556,0,4967000000,81000000,5048000000,21000000,5069000000,10816000000,10000000,201000000,531000000,2338000000,0.1852174602,1807000000,0.1431513903,-191000000,1616000000,0.1280202804,389000000,1216000000,0.0963320922,0.8,0.79,1519000000,1540000000,https://www.sec.gov/Archives/edgar/data/77476/000007747614000025/0000077476-14-000025-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747614000025/pepsicoq1-10xq3222014.htm
2013-12-28,PEP,USD,0000077476,2014-02-14,2014-02-14 16:26:07,2013,Q4,20118000000,9524000000,10594000000,0.5265931007,0,7999000000,121000000,8120000000,76000000,8196000000,17720000000,35000000,269000000,871000000,3269000000,0.1624913013,2398000000,0.1191967392,-234000000,2164000000,0.1075653644,410000000,1742000000,0.0865891242,1.14,1.12,1529000000,1552000000,https://www.sec.gov/Archives/edgar/data/77476/000007747614000007/0000077476-14-000007-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747614000007/pepsico201310-k.htm
2013-09-07,PEP,USD,0000077476,2013-10-16,2013-10-16 16:24:43,2013,Q3,16909000000,7899000000,9010000000,0.5328523272,0,6148000000,10000000,6158000000,72000000,6230000000,14129000000,17000000,220000000,637000000,3417000000,0.2020817316,2780000000,0.1644094861,-203000000,2577000000,0.1524040452,654000000,1913000000,0.1131350169,1.24,1.23,1537000000,1561000000,https://www.sec.gov/Archives/edgar/data/77476/000007747613000027/0000077476-13-000027-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747613000027/pepsicoq3-10xq972013.htm
2013-06-15,PEP,USD,0000077476,2013-07-24,2013-07-24 16:19:52,2013,Q2,16807000000,7898000000,8909000000,0.5300767537,0,5995000000,18000000,6013000000,27000000,6040000000,13938000000,18000000,208000000,637000000,3506000000,0.208603558,2869000000,0.1707026834,-190000000,2679000000,0.1593978699,654000000,2010000000,0.1195930267,1.3,1.28,1548000000,1567000000,https://www.sec.gov/Archives/edgar/data/77476/000007747613000020/0000077476-13-000020-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747613000020/pepsicoq2-10xq6152013.htm
2013-03-23,PEP,USD,0000077476,2013-04-19,2013-04-19 16:17:42,2013,Q1,12581000000,5834000000,6747000000,0.536284874,0,5054000000,12000000,5066000000,23000000,5089000000,10923000000,27000000,214000000,568000000,2226000000,0.1769334711,1658000000,0.1317860265,-187000000,1471000000,0.1169223432,386000000,1075000000,0.0854463079,0.7,0.69,1545000000,1563000000,https://www.sec.gov/Archives/edgar/data/77476/000007747613000008/0000077476-13-000008-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747613000008/pepsicoq1-10xq3232013.htm
2012-12-29,PEP,USD,0000077476,2013-02-21,2013-02-21 16:46:15,2012,Q4,19954000000,9654000000,10300000000,0.5161872306,0,8050000000,0,8050000000,37000000,8087000000,17741000000,44000000,288000000,890000000,3103000000,0.1555076676,2213000000,0.1109050817,-244000000,1969000000,0.098676957,302000000,1661000000,0.0832414553,1.08,1.06,1544000000,1564000000,https://www.sec.gov/Archives/edgar/data/77476/000144530513000278/0001445305-13-000278-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000144530513000278/pepsico201210-k.htm
2012-09-08,PEP,USD,0000077476,2012-10-17,2012-10-17 17:09:32,2012,Q3,16652000000,7833000000,8819000000,0.5296060533,0,5953000000,39000000,5992000000,27000000,6019000000,13852000000,23000000,204000000,648000000,3448000000,0.2070622147,2800000000,0.1681479702,-181000000,2619000000,0.157278405,706000000,1902000000,0.1142205141,1.22,1.21,1556000000,1575000000,https://www.sec.gov/Archives/edgar/data/77476/000144530512003144/0001445305-12-003144-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000144530512003144/pepsicoq3-10xq982012.htm
2012-06-16,PEP,USD,0000077476,2012-07-25,2012-07-25 17:20:42,2012,Q2,16458000000,7915000000,8543000000,0.5190788674,0,5864000000,272000000,6136000000,30000000,6166000000,14081000000,1000000,209000000,634000000,3011000000,0.1829505408,2377000000,0.1444282416,-208000000,2169000000,0.1317900109,668000000,1488000000,0.0904119577,0.95,0.94,1563000000,1581000000,https://www.sec.gov/Archives/edgar/data/77476/000119312512314695/0001193125-12-314695-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000119312512314695/d368585d10q.htm
2012-03-24,PEP,USD,0000077476,2012-04-26,2012-04-26 16:27:36,2012,Q1,12428000000,5889000000,6539000000,0.5261506276,0,4824000000,-32000000,4792000000,25000000,4817000000,10706000000,23000000,198000000,572000000,2294000000,0.1845831992,1722000000,0.1385580946,-175000000,1547000000,0.1244769874,414000000,1127000000,0.0906823302,0.72,0.71,1568000000,1584000000,https://www.sec.gov/Archives/edgar/data/77476/000119312512186092/0001193125-12-186092-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000119312512186092/d320879d10q.htm
2011-12-31,PEP,USD,0000077476,2012-02-27,2012-02-27 16:50:56,2011,Q4,20158000000,9731000000,10427000000,0.5172636174,0,8150000000,0,8150000000,30000000,8180000000,17911000000,24000000,272000000,897000000,3144000000,0.155967854,2247000000,0.1114693918,-248000000,1999000000,0.099166584,597000000,1415000000,0.0701954559,0.9,0.89,1576000000,1584000000,https://www.sec.gov/Archives/edgar/data/77476/000119312512081822/0001193125-12-081822-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000119312512081822/d269581d10k.htm
